Resource_ID,Resource_Name,Resource_Type,Cloud_Provider,Region,Creation_Date,Hourly_Cost,CPU_Utilization_Pct,Memory_Usage_GB,Resource_Status,Owner_Email
RES-03100,prod-app-server-3100,S3 Bucket,Azure,eu-west-1,2024-11-18 00:00:00,10.887,ERROR,16,Active,team_alpha@company.com
RES-03101,dev_test_node_3101,Lambda,AWS,eu-west-1,2025-09-23 00:00:00,2.63,40.18,16,Error,NaN
RES-03102,prod-app-server-3102,virtual_machine,GCP,us-west-2,2024-06-29 00:00:00,8.009,95.51,8,RUNNING,alpha_ops
RES-03103,dev_test_node_3103,Kubernetes Cluster,AWS ,ap-south-1,2026-05-01 00:00:00,3.9023,43.06,8,Error,
RES-03104,prod-app-server-3104,Kubernetes Cluster,Google Cloud,ap-south-1,2025-06-17 00:00:00,3.3339,,8,Stopped,NaN
RES-03105,dev_test_node_3105,Storage Bucket,Azure  ,unknown,2024-01-27 00:00:00,9.8962,73.18,32,,NaN
RES-03106,prod-app-server-3106,Virtual Machine,Azure,unknown,2024-02-01 00:00:00,8.4234,,64,RUNNING,beta_dev@company.com
RES-03107,dev_test_node_3107,VM,Azure,US-East,2025-08-02 00:00:00,6.896,91.79,2,Running,team_alpha@company.com
RES-03108,prod-app-server-3108,Virtual Machine,Google Cloud,unknown,,1.9633,59.15,4,Running,unknown
RES-03109,dev_test_node_3109,Database,AWS,us-west-2,2025-02-16 00:00:00,2.0172,67.38,4,Stopped,unknown
RES-03110,prod-app-server-3110,K8s,aws,  us-east-1 ,2025-01-09 00:00:00,6.9091,40.9,4,Running,john.doe@company.com
RES-03111,dev_test_node_3111,STORAGE_BUCKET,GCP,eu-west-1,,1.7799,48.54,32,Running,NULL
RES-03112,prod-app-server-3112,Blob Storage,Google Cloud,US-East,2025-09-02 00:00:00,0.7286,51.13,2,active,NaN
RES-03113,dev_test_node_3113,VM,GCP,unknown,2025-07-08 00:00:00,7.4861,70.44,256,stopped,team_alpha@company.com
RES-03114,prod-app-server-3114,STORAGE_BUCKET,GCP,ap-south-1,2024-04-18 00:00:00,8.1584,59.42,32,stopped,unknown
RES-03115,dev_test_node_3115,Kubernetes Cluster,AWS,unknown,2024-11-06 00:00:00,4.4275,73.86,256,stopped,unknown
RES-03116,prod-app-server-3116,K8s,AWS ,unknown,2024-03-26 00:00:00,-0.6,85.1,128,stopped,alpha_ops
RES-03117,dev_test_node_3117,Database,azure,  us-east-1 ,2025-11-27 00:00:00,11.3442,85.3,4,decline,NaN
RES-03118,prod-app-server-3118,Serverless Function,AWS ,  us-east-1 ,2025-05-12 00:00:00,10.2737,31.12,8,active,team_alpha@company.com
RES-03119,dev_test_node_3119,SQL Database,Google Cloud,US-East,2026-03-05 00:00:00,8.712,27.34,8,RUNNING,john.doe@company.com
RES-03120,prod-app-server-3120,virtual_machine,GCP,us-west-2,2024-05-09 00:00:00,0.00,69.36,128,Error,alpha_ops
RES-03121,dev_test_node_3121,Lambda,AWS ,  us-east-1 ,2025-07-10 00:00:00,7.342,69.12,128,,NULL
RES-03122,  prod-app-server-3122  ,Serverless Function,Google Cloud,eu-west-1,21/02/2024,5.8733,87.66,64,DELETED,beta_dev@company.com
RES-03123,dev_test_node_3123,Virtual Machine,Google Cloud,  us-east-1 ,2025-10-24 00:00:00,3.7183,10.26,2,stopped,system_admin
res-03124,prod-app-server-3124,Lambda,Azure  ,ap-south-1,2024-01-29 00:00:00,5.2279,65.03,,decline,unknown
RES-03125,dev_test_node_3125,SQL Database,AWS ,us-east-1,2024-12-17 00:00:00,4.9716,61.96,,decline,alpha_ops
RES-03126,prod-app-server-3126,STORAGE_BUCKET,azure,ap-south-1,2024-06-05 00:00:00,0.4912,10.89,,active,john.doe@company.com
RES-03127,dev_test_node_3127,SQL Database,azure,US-East,2024-10-28 00:00:00,3.3336,67.21%,8,Stopped,NaN
RES-03128,prod-app-server-3128,S3 Bucket,azure,eu-west-1,2025-04-23 00:00:00,10.5989,,128,Terminated,alpha_ops
RES-03129,dev_test_node_3129,K8s,gcp,us-east-1,2025-05-09 00:00:00,9.5528,14.57,2,CRITICAL,NaN
RES-03130,prod-app-server-3130,Blob Storage,aws,unknown,2024-08-07 00:00:00,,34.16%,128,decline,NaN
RES-03131,dev_test_node_3131,Virtual Machine,GCP,us-west-2,2025-01-09 00:00:00,2.0094,12.31,128,Running,NULL
RES-03132,prod-app-server-3132,,gcp,unknown,2024-11-15 00:00:00,8.4623,87.3,8,Terminated,beta_dev@company.com
RES-03133,dev_test_node_3133,STORAGE_BUCKET,GCP,us-east-1,2024-03-28 00:00:00,2.2179,9.93,128,decline,system_admin
RES-03134,prod-app-server-3134,Kubernetes Cluster,Azure,eu-west-1,2024-10-28 00:00:00,9.9435,20.94,2,Running,alpha_ops
RES-03135,dev_test_node_3135,,AWS ,US-East,2024-12-14 00:00:00,3.8435,18.98,2,Running,NaN
RES-03136,prod-app-server-3136,K8s,Azure,eu-west-1,2025-05-05 00:00:00,1.9726,26.18%,4,active,NaN
RES-03137,dev_test_node_3137,virtual_machine,Google Cloud,unknown,2025-12-07 00:00:00,0.678,32.35,,Terminated,NULL
res-03138,prod-app-server-3138,Kubernetes Cluster,azure,  us-east-1 ,2025-08-15 00:00:00,7.9702,27.23,32,active,
RES-03139,dev_test_node_3139,Kubernetes Cluster,Azure,us-west-2,2025-08-25 00:00:00,6.4983,54.47,4,stopped,team_alpha@company.com
RES-03140,prod-app-server-3140,Kubernetes Cluster,NULL,unknown,2026-04-12 00:00:00,5.342,48.06,2,DELETED,NaN
RES-03141,dev_test_node_3141,  VM  ,aws,us-west-2,2024-03-10 00:00:00,5.7623,28.4,64,active,
RES-03142,prod-app-server-3142,S3 Bucket,AWS,us-west-2,2025-01-06 00:00:00,0.1261,19.23,256,active,team_alpha@company.com
RES-03143,dev_test_node_3143,VM,gcp,US-East,2025-09-01 00:00:00,4.9672,74.55%,64,Stopped,NaN
RES-03144,prod-app-server-3144,  VM  ,Azure  ,us-east-1,2025-01-12 00:00:00,6.5553,71.99,,decline,alpha_ops
RES-03145,dev_test_node_3145,STORAGE_BUCKET,AWS ,eu-west-1,2024-07-25 00:00:00,1.1199,87.64,4,RUNNING,system_admin
RES-03146,  prod-app-server-3146  ,S3 Bucket,GCP,eu-west-1,2025-08-12 00:00:00,0.322,44.81,2,active,NaN
RES-03147,dev_test_node_3147,S3 Bucket,Azure,eu-west-1,2025-04-20 00:00:00,4.7902,65.84,256,stopped,team_alpha@company.com
RES-03148,prod-app-server-3148,K8s,Azure  ,us-west-2,2025-11-13 00:00:00,10.3181,92.56,16,stopped,john.doe@company.com
RES-03149,dev_test_node_3149,S3 Bucket,azure,us-west-2,2024-12-25 00:00:00,6.2086,23.25,256,Error,beta_dev@company.com
RES-03150,prod-app-server-3150,STORAGE_BUCKET,aws,US-East,2026-05-16 00:00:00,7.8107,31.35,16,DELETED,beta_dev@company.com
res-03151,dev_test_node_3151,S3 Bucket,AWS ,ap-south-1,2025-12-11 00:00:00,0.0155,94.32,32,Terminated,
RES-03152,prod-app-server-3152,STORAGE_BUCKET,Azure  ,us-east-1,2025-05-16 00:00:00,7.1008,73.15,2,Active,
RES-03153,dev_test_node_3153,virtual_machine,azure,US-East,2024-03-19 00:00:00,7.2739,27.81,128,decline,system_admin
RES-03154,prod-app-server-3154,Virtual Machine,gcp,unknown,2024-10-30 00:00:00,3.024,423.18,32,DELETED,NaN
RES-03155,dev_test_node_3155,Kubernetes Cluster,gcp,eu-west-1,2024-08-23 00:00:00,11.1043,81.34%,64,Terminated,alpha_ops
RES-03156,prod-app-server-3156,VM,Azure  ,us-west-2,2026-04-12 00:00:00,1.9463,,,decline,unknown
RES-03157,dev_test_node_3157,Serverless Function,AWS,unknown,10/08/2024,7.2129,95.36,64,Stopped,john.doe@company.com
RES-03158,prod-app-server-3158,Blob Storage,Azure  ,us-west-2,2026-06-05 00:00:00,2.753,22.27%,,Error,alpha_ops
RES-03159,dev_test_node_3159,Serverless Function,Azure,eu-west-1,2024-05-03 00:00:00,10.0951,60.44,,Active,alpha_ops
RES-03160,prod-app-server-3160,Lambda,Azure  ,us-east-1,2024-11-06 00:00:00,5.2259,9.15,,Stopped,john.doe@company.com
RES-03161,dev_test_node_3161,Blob Storage,aws,eu-west-1,2024-12-25 00:00:00,2.0753,55.06,256,RUNNING,NULL
RES-03162,prod-app-server-3162,  VM  ,AWS,US-East,2025-01-24 00:00:00,6.9405,32.82,64,DELETED,system_admin
RES-03163,dev_test_node_3163,,gcp,ap-south-1,2024-10-04 00:00:00,3.9306,70.55,256,Error,
RES-03164,prod-app-server-3164,S3 Bucket,AWS,us-east-1,2024-07-02 00:00:00,0.3267,,,RUNNING,beta_dev@company.com
RES-03165,dev_test_node_3165,Lambda,aws,ap-south-1,2024-08-15 00:00:00,6.4774,95.22,64,Error,NaN
RES-03166,prod-app-server-3166,Storage Bucket,AWS ,us-west-2,2024-11-18 00:00:00,4.8835,ERROR,32,DELETED,NaN
RES-03167,dev_test_node_3167,STORAGE_BUCKET,gcp,us-west-2,2024-11-22 00:00:00,7.1361,30.27,16,RUNNING,team_alpha@company.com
RES-03168,prod-app-server-3168,Virtual Machine,Azure  ,US-East,2025-03-12 00:00:00,11.6066,74.01,2,DELETED,NULL
RES-03169,dev_test_node_3169,K8s,AWS,NaN,2026-15-45,7.1644,36.07,64,decline,beta_dev@company.com
RES-03170,prod-app-server-3170,STORAGE_BUCKET,GCP,ap-south-1,2025-07-20 00:00:00,6.8593,10.07,16,Stopped,system_admin
RES-03171,dev_test_node_3171,Database,AWS,us-east-1,13/12/2024,5.3534,55.86,8,,alpha_ops
RES-03172,prod-app-server-3172,,GCP,ap-south-1,2025-10-11 00:00:00,-5.98,90.25,4,RUNNING,NULL
RES-03173,dev_test_node_3173,Storage Bucket,AWS,eu-west-1,2024-07-09 00:00:00,7.5108,78.31,8,decline,alpha_ops
RES-03174,prod-app-server-3174,Virtual Machine,azure,US-East,15/07/2025,-5.76,94.46,4,DELETED,NULL
RES-03175,dev_test_node_3175,SQL Database,Google Cloud,ap-south-1,2026-04-22 00:00:00,4.0123,24.99,4,decline,beta_dev@company.com
RES-03176,  prod-app-server-3176  ,STORAGE_BUCKET,GCP,us-east-1,2024-10-13 00:00:00,7.5206,66.37,32,stopped,
RES-03177,dev_test_node_3177,Kubernetes Cluster,AWS,us-east-1,2025-01-12 00:00:00,1.9184,20.45%,2,Terminated,team_alpha@company.com
RES-03178,prod-app-server-3178,STORAGE_BUCKET,Google Cloud,us-east-1,2024-11-27 00:00:00,0.626,55.85,256,decline,NULL
RES-03179,dev_test_node_3179,virtual_machine,GCP,eu-west-1,2024-01-04 00:00:00,8.7414,,2,decline,beta_dev@company.com
RES-03180,prod-app-server-3180,Blob Storage,AWS ,eu-west-1,2025-02-18 00:00:00,6.1508,13.44,4,Active,
RES-03181,dev_test_node_3181,SQL Database,azure,us-west-2,2024-11-10 00:00:00,7.7244,83.11%,2,Terminated,system_admin
RES-03182,prod-app-server-3182,,Google Cloud,  us-east-1 ,2024-05-16 00:00:00,12.2058,49.16,4,Terminated,unknown
RES-03183,dev_test_node_3183,virtual_machine,AWS ,eu-west-1,2025-12-27 00:00:00,,31.86,4,stopped,NULL
RES-03184,prod-app-server-3184,S3 Bucket,Azure  ,unknown,2025-10-10 00:00:00,8.6275,16.87,32,active,system_admin
RES-03185,dev_test_node_3185,Storage Bucket,azure,us-west-2,2024-02-17 00:00:00,2.0273,20.89,64,Terminated,NaN
RES-03186,prod-app-server-3186,S3 Bucket,GCP,  us-east-1 ,2025-01-27 00:00:00,5.4248,16.34,2,active,
RES-03187,dev_test_node_3187,Kubernetes Cluster,aws,eu-west-1,2025-06-29 00:00:00,9.9749,54.25,8,stopped,beta_dev@company.com
RES-03188,prod-app-server-3188,Blob Storage,Azure,us-west-2,2024-10-20 00:00:00,$0.449,66.62,-16,active,john.doe@company.com
RES-03189,dev_test_node_3189,Virtual Machine,Azure  ,us-east-1,2025-03-25 00:00:00,8.8603,97.72,4,Error,john.doe@company.com
RES-03190,prod-app-server-3190,S3 Bucket,Azure  ,ap-south-1,2026-05-04 00:00:00,5.2646,95.54,64,decline,alpha_ops
RES-03191,dev_test_node_3191,VM,azure,ap-south-1,2024-11-07 00:00:00,2.0102,81.26,32,Running,john.doe@company.com
RES-03192,prod-app-server-3192,SQL Database,GCP,  us-east-1 ,2024-01-16 00:00:00,0.1409,72.91,2,decline,system_admin
res-03193,dev_test_node_3193,Database,Google Cloud,NaN,2025-10-06 00:00:00,9.922,74.05,16,active,alpha_ops
RES-03194,prod-app-server-3194,Kubernetes Cluster,AWS ,US-East,2025-12-11 00:00:00,5.2842,44.61,256,Active,unknown
RES-03195,dev_test_node_3195,Blob Storage,aws,unknown,2025-07-24 00:00:00,1.833,48.77,2,active,
RES-03196,prod-app-server-3196,Virtual Machine,Google Cloud,US-East,2025-07-10 00:00:00,4.7627,84.24,256,stopped,system_admin
RES-03197,dev_test_node_3197,S3 Bucket,Google Cloud,  us-east-1 ,2025-12-13 00:00:00,3.6374,13.78,16,Stopped,beta_dev@company.com
RES-03198,prod-app-server-3198,SQL Database,gcp,ap-south-1,2025-10-11 00:00:00,0.2836,56.15,4,decline,beta_dev@company.com
RES-03199,dev_test_node_3199,Storage Bucket,Azure  ,  us-east-1 ,,11.2785,41.7,32,Active,NULL
RES-03200,prod-app-server-3200,K8s,Azure,us-west-2,2025-12-29 00:00:00,2.1102,72.72,64,stopped,beta_dev@company.com
RES-03201,dev_test_node_3201,Virtual Machine,Google Cloud,ap-south-1,2026-15-45,6.2271,27.49,16,Error,system_admin
RES-03202,prod-app-server-3202,,Azure  ,us-west-2,2025-07-31 00:00:00,5.5323,31.02,128,Error,beta_dev@company.com
RES-03203,dev_test_node_3203,K8s,aws,ap-south-1,2025-12-11 00:00:00,0.3759,90.12,8,CRITICAL,unknown
RES-03204,prod-app-server-3204,STORAGE_BUCKET,AWS ,us-east-1,2024-02-09 00:00:00,2.1108,69.15,32,stopped,alpha_ops
RES-03205,dev_test_node_3205,virtual_machine,aws,us-east-1,2026-05-23 00:00:00,-4.41,36.85,32,,NaN
RES-03206,prod-app-server-3206,Kubernetes Cluster,aws,US-East,2025-04-12 00:00:00,9.7824,87.4,32,Running,team_alpha@company.com
RES-03207,dev_test_node_3207,Blob Storage,Azure  ,  us-east-1 ,2024-04-09 00:00:00,6.3332,78.83,256,Stopped,unknown
RES-03208,prod-app-server-3208,S3 Bucket,Azure,  us-east-1 ,2025-04-17 00:00:00,10.5433,50.38,64,CRITICAL,unknown
RES-03209,dev_test_node_3209,SQL Database,aws,us-west-2,15/11/2025,10.0078,84.47,4,active,NULL
RES-03210,  prod-app-server-3210  ,STORAGE_BUCKET,Google Cloud,US-East,2024-07-04 00:00:00,5.8675,19.63,4,Stopped,alpha_ops
RES-03211,dev_test_node_3211,virtual_machine,gcp,unknown,2026-03-27 00:00:00,4.8882,58.6,4,Error,beta_dev@company.com
RES-03212,prod-app-server-3212,virtual_machine,AWS ,unknown,17/05/2025,3.8656,6.62,32,Running,NaN
RES-03213,dev_test_node_3213,Storage Bucket,GCP,unknown,2024-04-03 00:00:00,-3.77,85.73,128,Stopped,beta_dev@company.com
res-03214,prod-app-server-3214,Kubernetes Cluster,azure,  us-east-1 ,2026-02-03 00:00:00,3.7276,ERROR,32,decline,beta_dev@company.com
RES-03215,dev_test_node_3215,  VM  ,aws,ap-south-1,2024-10-13 00:00:00,8.8257,20.24,16,decline,system_admin
RES-03216,prod-app-server-3216,S3 Bucket,Google Cloud,ap-south-1,2024-02-13 00:00:00,11.5055,27.53,256,Running,NaN
RES-03217,dev_test_node_3217,Blob Storage,Google Cloud,eu-west-1,2025-03-27 00:00:00,8.9332,70.69,32,Active,john.doe@company.com
RES-03218,prod-app-server-3218,Lambda,GCP,unknown,2024-10-17 00:00:00,7.9373,42.32,,Stopped,unknown
RES-03219,dev_test_node_3219,STORAGE_BUCKET,Azure  ,us-east-1,2025-01-09 00:00:00,7.2699,67.28,16,Error,NULL
RES-03220,  prod-app-server-3220  ,Blob Storage,AWS ,NaN,2024-02-20 00:00:00,-1.43,66.51,64,Stopped,
RES-03221,  dev_test_node_3221  ,Lambda,GCP,us-west-2,2025-11-12 00:00:00,4.0232,97.62,4,Running,
RES-03222,prod-app-server-3222,Blob Storage,Azure,eu-west-1,2025-02-04 00:00:00,2.7168,16.04,256,Active,john.doe@company.com
RES-03223,dev_test_node_3223,Storage Bucket,Azure  ,us-west-2,2026-04-26 00:00:00,5.8771,11.6,4,Stopped,unknown
RES-03224,prod-app-server-3224,SQL Database,Azure  ,ap-south-1,2024-08-28 00:00:00,4.6924,76.43,2,stopped,
RES-03225,dev_test_node_3225,VM,azure,unknown,2026-04-07 00:00:00,11.2204,23.5,128,RUNNING,NULL
RES-03226,prod-app-server-3226,  VM  ,Google Cloud,us-west-2,2026-05-30 00:00:00,0.0376,32.25,8,Active,
RES-03227,dev_test_node_3227,Database,gcp,us-west-2,2025-05-06 00:00:00,2.534,39.55,16,RUNNING,system_admin
RES-03228,  prod-app-server-3228  ,Virtual Machine,AWS ,unknown,2024-12-01 00:00:00,6.3333,95.75,128,active,beta_dev@company.com
RES-03229,dev_test_node_3229,,AWS,eu-west-1,2026-01-25 00:00:00,1.6001,68.84,128,stopped,NULL
RES-03230,prod-app-server-3230,  VM  ,Google Cloud,unknown,2025-07-11 00:00:00,6.1224,12.43,16,Running,john.doe@company.com
RES-03231,dev_test_node_3231,virtual_machine,Azure  ,  us-east-1 ,2025-06-07 00:00:00,5.2143,76.02,32,Active,beta_dev@company.com
RES-03232,prod-app-server-3232,Virtual Machine,Google Cloud,eu-west-1,2025-06-19 00:00:00,10.5847,30.07,8,stopped,
RES-03233,dev_test_node_3233,K8s,azure,US-East,2026-03-27 00:00:00,-3.35,23.36,16,DELETED,alpha_ops
RES-03234,prod-app-server-3234,Kubernetes Cluster,AWS ,eu-west-1,2026-01-03 00:00:00,10.7508,65.68,128,CRITICAL,NULL
RES-03235,dev_test_node_3235,S3 Bucket,Azure  ,us-east-1,2024-10-28 00:00:00,6.5009,17.15,64,DELETED,alpha_ops
RES-03236,prod-app-server-3236,STORAGE_BUCKET,azure,ap-south-1,2025-08-15 00:00:00,12.4675,9.06,32,Error,team_alpha@company.com
RES-03237,dev_test_node_3237,SQL Database,aws,ap-south-1,2024-05-16 00:00:00,8.5981,20.95,4,decline,unknown
RES-03238,prod-app-server-3238,virtual_machine,Azure  ,  us-east-1 ,2024-04-21 00:00:00,5.9727,90.36,256,Running,NULL
RES-03239,dev_test_node_3239,Kubernetes Cluster,azure,  us-east-1 ,2025-12-27 00:00:00,9.5482,20.25,,CRITICAL,beta_dev@company.com
,prod-app-server-3240,STORAGE_BUCKET,gcp,US-East,2025-09-23 00:00:00,12.3285,12.76,128,decline,beta_dev@company.com
RES-03241,dev_test_node_3241,Kubernetes Cluster,AWS ,us-west-2,2026-03-20 00:00:00,7.8109,95.45,64,Terminated,beta_dev@company.com
RES-03242,  prod-app-server-3242  ,Blob Storage,Azure  ,eu-west-1,2026-05-12 00:00:00,0.4851,96.37,256,Terminated,alpha_ops
RES-03243,dev_test_node_3243,SQL Database,AWS ,us-west-2,2024-08-29 00:00:00,5.3614,24.27,,active,NaN
RES-03244,prod-app-server-3244,Blob Storage,AWS ,  us-east-1 ,2025-10-26 00:00:00,5.1807,,128,decline,NaN
RES-03245,dev_test_node_3245,STORAGE_BUCKET,NULL,us-east-1,2024-09-06 00:00:00,8.3511,ERROR,256,active,NaN
RES-03246,  prod-app-server-3246  ,Storage Bucket,aws,US-East,2024-07-05 00:00:00,5.8688,46.71,128,Active,team_alpha@company.com
,dev_test_node_3247,Kubernetes Cluster,Azure  ,us-west-2,2025-01-16 00:00:00,7.3574,69.75,64,Active,team_alpha@company.com
RES-03248,prod-app-server-3248,S3 Bucket,AWS,  us-east-1 ,2025-10-17 00:00:00,9.9997,14.95,64,decline,
RES-03249,dev_test_node_3249,Database,Azure  ,  us-east-1 ,2025-07-19 00:00:00,0.3857,65.97,64,stopped,alpha_ops
RES-03250,prod-app-server-3250,STORAGE_BUCKET,aws,eu-west-1,2026-06-06 00:00:00,9.629,56.47,256,active,john.doe@company.com
RES-03251,dev_test_node_3251,Virtual Machine,NULL,us-east-1,2024-12-17 00:00:00,,7.62,16,Terminated,unknown
RES-03252,prod-app-server-3252,S3 Bucket,GCP,us-east-1,2025-06-12 00:00:00,10.2184,14.47,8,Stopped,NULL
RES-03253,dev_test_node_3253,Serverless Function,aws,us-east-1,2025-07-19 00:00:00,5.1909,17.46,64,CRITICAL,john.doe@company.com
RES-03254,prod-app-server-3254,STORAGE_BUCKET,Google Cloud,NaN,2025-02-23 00:00:00,3.362,52.75,256,Active,john.doe@company.com
RES-03255,dev_test_node_3255,SQL Database,gcp,US-East,2026-02-04 00:00:00,10.0544,96.29,16,Active,NaN
RES-03256,prod-app-server-3256,Kubernetes Cluster,GCP,eu-west-1,2024-06-21 00:00:00,6.0091,15.71,32,decline,NULL
RES-03257,dev_test_node_3257,,Azure  ,ap-south-1,2024-09-12 00:00:00,12.4965,130.01,4,decline,john.doe@company.com
RES-03258,prod-app-server-3258,Virtual Machine,Azure  ,unknown,2024-09-18 00:00:00,9.6858,17.54,8,active,alpha_ops
RES-03259,dev_test_node_3259,Virtual Machine,GCP,eu-west-1,2024-12-28 00:00:00,11.6989,,4,Stopped,NULL
RES-03260,  prod-app-server-3260  ,Kubernetes Cluster,Azure  ,US-East,2025-10-19 00:00:00,1.3441,88.83,8,CRITICAL,
RES-03261,dev_test_node_3261,Serverless Function,azure,us-east-1,2024-10-21 00:00:00,0.5709,23.78,4,DELETED,team_alpha@company.com
RES-03262,prod-app-server-3262,Virtual Machine,Azure,  us-east-1 ,2025-04-10 00:00:00,11.4122,35.87,4,Running,alpha_ops
RES-03263,  dev_test_node_3263  ,S3 Bucket,Google Cloud,  us-east-1 ,2026-03-02 00:00:00,11.5674,12.62,8,active,team_alpha@company.com
RES-03264,  prod-app-server-3264  ,Serverless Function,gcp,eu-west-1,,2.7992,48.8,128,Error,john.doe@company.com
RES-03265,dev_test_node_3265,,AWS ,  us-east-1 ,2026-02-09 00:00:00,2.6241,45.57%,4,RUNNING,NULL
RES-03266,prod-app-server-3266,  VM  ,Azure,ap-south-1,2024-03-01 00:00:00,4.9688,69.16,2,decline,NULL
RES-03267,dev_test_node_3267,K8s,azure,us-west-2,2026-01-28 00:00:00,11.5153,13.88,16,Stopped,unknown
RES-03268,prod-app-server-3268,S3 Bucket,GCP,ap-south-1,2025-12-02 00:00:00,3.647,42.84,128,decline,NULL
RES-03269,dev_test_node_3269,Virtual Machine,NULL,us-west-2,2025-03-27 00:00:00,1.6672,44.8,128,Active,
RES-03270,prod-app-server-3270,  VM  ,NULL,ap-south-1,2025-07-26 00:00:00,6.2287,52.4,,Terminated,system_admin
RES-03271,  dev_test_node_3271  ,  VM  ,Azure  ,unknown,2026-05-04 00:00:00,11.4686,26.1,128,Active,alpha_ops
RES-03272,prod-app-server-3272,Kubernetes Cluster,gcp,  us-east-1 ,2025-02-02 00:00:00,6.2093,20.76,256,active,
RES-03273,dev_test_node_3273,Virtual Machine,Google Cloud,US-East,2025-04-30 00:00:00,-9.36,55.61,32,Error,alpha_ops
RES-03274,prod-app-server-3274,K8s,Google Cloud,us-west-2,13/05/2026,12.0093,87.15,128,DELETED,alpha_ops
RES-03275,dev_test_node_3275,STORAGE_BUCKET,azure,us-east-1,2025-07-05 00:00:00,11.4781,92.25%,2,active,team_alpha@company.com
RES-03276,prod-app-server-3276,Blob Storage,Azure  ,  us-east-1 ,2024-07-26 00:00:00,6.7791,98.26,4,,
RES-03277,dev_test_node_3277,Blob Storage,AWS,us-west-2,2025-01-29 00:00:00,0.8294,66.77,128,active,unknown
RES-03278,prod-app-server-3278,STORAGE_BUCKET,Azure,us-east-1,2025-10-01 00:00:00,6.8335,9.22,16,decline,beta_dev@company.com
RES-03279,dev_test_node_3279,Lambda,gcp,ap-south-1,2025-03-22 00:00:00,11.6516,65.16,,DELETED,system_admin
RES-03280,prod-app-server-3280,,GCP,unknown,2024-11-02 00:00:00,2.9656,59.32%,32,Running,
RES-03281,dev_test_node_3281,STORAGE_BUCKET,GCP,  us-east-1 ,2024-03-13 00:00:00,9.4072,18.83,128,active,john.doe@company.com
RES-03282,  prod-app-server-3282  ,SQL Database,aws,  us-east-1 ,2024-05-06 00:00:00,6.1632,70.12,128,Error,team_alpha@company.com
RES-03283,dev_test_node_3283,STORAGE_BUCKET,gcp,unknown,2026-04-13 00:00:00,7.3268,56.36,2,CRITICAL,NaN
RES-03284,  prod-app-server-3284  ,Serverless Function,aws,us-west-2,2025-10-22 00:00:00,10.1489,6.96,,CRITICAL,beta_dev@company.com
RES-03285,dev_test_node_3285,Serverless Function,aws,US-East,2025-10-21 00:00:00,5.2765,28.2,2,Running,unknown
RES-03286,prod-app-server-3286,K8s,Google Cloud,US-East,2024-02-22 00:00:00,3.2732,23.67,128,Stopped,unknown
RES-03287,dev_test_node_3287,Serverless Function,AWS ,us-east-1,2025-01-16 00:00:00,10.356,88.83,2,active,system_admin
RES-03288,prod-app-server-3288,Storage Bucket,Google Cloud,us-west-2,2025-09-29 00:00:00,4.6961,72.36,2,stopped,system_admin
RES-03289,dev_test_node_3289,Storage Bucket,Google Cloud,ap-south-1,2026-02-12 00:00:00,2.7308,46.6,4,active,NaN
